text,sentiment
"Making call from Los Angeles, sort of dislike AT&T, the speed is just awful",1
"Texting from San Diego,  have no idea about Telecom, my coverage is really okey",2
"Checking messages from San Francisco, extremely hate AT&T, my speed is just bad",0
"Checking messages from New York, quite like AT&T, my coverage is just good",4
"Making call from New York, sort of hate AT&T, the speed is just awful",1
"Playing with Kindle this morning, extremely love the camera, it is really good",4
"Just got Galaxy tonight,  have no idea about its camera, it is really alright",2
"Just got Surface this morning, quite love its screen, it is just good",4
"Checking messages from New York, sort of hate Verizon, the speed is simply awful",1
"Making call from New York, quite hate Verizon, my speed is really awful",0
"Browsing from San Francisco, quite like AT&T, my coverage is really awesome",4
"Browsing from New York,  have no idea about T-Mlbioe, my service is simply average",2
"Playing with Surface today, really dislike the size, it is just terrible",0
"Checking Nexus tonight, a little bit hate the size, it is awful",1
"Checking messages from Newport, kind of like Cellcom, the coverage is just amazing",3
"Checking messages from San Francisco, really like T-Mobile, my service is really good",4
"Playing with Surface tonight, really hate the screen, it is really awful",0
"Browsing from San Francisco, extremely like AT&T, the service is simply amazing",4
"Just received Galaxy tonight,  have no idea about its camera, it is so so",2
"Checking iPad tonight, quite love its battery, it is amazing",4
"Making call from New York, a little bit dislike T-Mobile, my service is just bad",1
"Playing with iPad today,  have no idea about the battery, it is really average",2
"Texting from New York, really like Verizon, my speed is really good",4
"Just received Nexus this morning, really hate its size, it is terrible",0
"Playing with iPhone this morning, sort of hate the size, it is awful",1
"Texting from New York, quite dislike Verizon, my coverage is just terrible",0
"Checking Nexus this morning, sort of hate its size, it is really awful",1
"Using MotoX today, sort of hate its resolution, it is just terrible",1
"Playing with Nexus this morning,  have no idea about the screen, it is alright",2
"Making call from New York, really dislike AT&T, my speed is simply awful",0
"Browsing from Los Angeles, quite hate Verizon, the service is just awful",0
"Browsing from Los Angeles, quite love T-Mobile, the service is really awesome",4
"Using Nexus tonight, a little bit dislike its size, it is just awful",1
"Playing with iPhone today, kind of like its size, it is amazing",3
"Trying to connect from New York,  have no idea about AT&T, my service is just average",2
"Just got iPhone this morning, really dislike the size, it is really bad",0
"Browsing from San Francisco, sort of love AT&T, my speed is simply good",3
"Trying to connect from Miami, quite love Celoclm, the coverage is really good",4
"Making call from San Francisco,  have no idea about Verizon, my speed is just alright",2
"Just got Galaxy today, really hate its camera, it is really awful",0
"Browsing from New York, extremely dislike Verizon, the service is really bad",0
"Browsing from New York, sort of hate Verizon, my coverage is really terrible",1
"Browsing from New York, quite dislike Verizon, my service is just terrible",0
"Using Galaxy tonight, kind of hate the battery, it is just awful",1
"Just received iPad tonight, quite hate the camera, it is just awful",0
"Just received Surface today, sort of dislike its size, it is really terrible",1
"Playing with Kindle tonight,  have no idea about the battery, it is okey",2
"Using Nexus this morning, extremely hate the screen, it is really terrible",0
"Using iPhone this morning, quite like the screen, it is amazing",4
"Just received iPhone today, sort of hate its screen, it is really terrible",1
"Using iPhone today, sort of hate its screen, it is really bad",1
"Texting from Seattle,  have no idea about Telecom, the service is just alright",2
"Just received iPhone today, quite hate the size, it is really awful",0
"Trying to connect from Los Angeles, a little bit hate T-Mobile, my service is simply bad",1
"Trying to connect from Irvine, extremely hate Cellcom, the service is just terrible",0
"Checking Nexus today, quite like the size, it is awesome",4
"Making call from Los Angeles,  have no idea about Virezon, my coverage is simply so so",2
"Texting from Miami, kind of like DTC, the coverage is just amazing",3
"Texting from Los Angeles, extremely like AT&T, my service is really good",4
"Making call from Vegas, kind of love Sprint, the speed is just awesome",3
"Checking hPione this morning,  have no idea about the size, it is just alright",2
"Making call from Los Angeles, sort of like Verizon, my coverage is just awesome",3
"Using XPeria tonight, kind of like its resolution, it is amazing",3
"Making call from San Diego, kind of love Sprint, my speed is just amazing",3
"Using Nexus this morning, really like the size, it is just awesome",4
"Checking Nexus tonight, extremely like its size, it is just good",4
"Browsing from New York, quite love Verizon, my coverage is just amazing",4
"Making call from San Francisco, a little bit like AT&T, my coverage is simply awesome",3
"Making call from Vegas,  have no idea about Telecom, my service is simply okey",2
"Just received iPhone this morning, a little bit dislike the screen, it is just terrible",1
"Trying to connect from New York,  have no idea about AT&T, my speed is really alright",2
"Playing with iPhone this morning, really like the screen, it is really awesome",4
"Playing with iPhone tonight, quite dislike the screen, it is terrible",0
"Making call from Seattle, really love Sprint, the coverage is really amazing",4
"Just received iPhone today, really dislike the screen, it is really bad",0
"Checking Surface today, quite hate its screen, it is just terrible",0
"Checking Surface today, quite love its size, it is just awesome",4
"Just got iPhone tonight,  have no idea about the size, it is just average",2
"Checking messages from Los Angeles, a little bit love AT&T, my speed is just amazing",3
"Browsing from Los Angeles, extremely hate AT&T, my speed is really bad",0
"Checking Nexus this morning, sort of love the size, it is really good",3
"Trying to connect from Los Angeles,  have no idea about AT&T, the coverage is simply so so",2
"Texting from San Diego, extremely love Virgin, my coverage is just awesome",4
"Just got MtooX this morning, quite love its resolution, it is awesome",4
"Checking messages from Los Angeles, extremely dislike AT&T, my service is really terrible",0
"Trying to connect from San Francisco, extremely love Verizon, my coverage is really awesome",4
"Trying to connect from Los Angeles, sort of like Verizon, my service is really awesome",3
"Just received Nexus today,  have no idea about the size, it is really okey",2
"Checking messages from New York, kind of love T-Mobile, my service is really amazing",3
"Checking iPhone this morning, extremely dislike its screen, it is just awful",0
"Checking iPhone tonight, sort of hate the size, it is awful",1
"Trying to connect from San Francisco, really like T-Mobile, my speed is simply amazing",4
"Making call from San Francisco, really like AT&T, the service is just amazing",4
"Checking iPhone tonight, quite dislike the size, it is just terrible",0
"Playing with Galaxy this morning,  have no idea about its battery, it is just alright",2
